0.07283,-0.9161,-0.38232
0.069691,-0.87662,-0.46413
0.065953,-0.8296,-0.54407
0.06163,-0.77522,-0.62182
0.05674,-0.71371,-0.69707
0.051303,-0.64532,-0.76951
0.045339,-0.57031,-0.83885
0.038874,-0.48899,-0.90482
0.031934,-0.40168,-0.96714
0.024545,-0.30875,-1.0256
0.016739,-0.21056,-1.0799
0.0085463,-0.1075,-1.1298
7.0388e-17,-8.8538e-16,-1.1752
-0.0088654,0.11151,-1.2159
-0.018014,0.22659,-1.2517
-0.02741,0.34478,-1.2824
-0.037014,0.46558,-1.308
-0.046788,0.58853,-1.3283
-0.056693,0.71312,-1.3432
-0.066689,0.83885,-1.3528
-0.076735,0.96522,-1.3568
-0.086792,1.0917,-1.3555
-0.096818,1.2178,-1.3487
-0.10677,1.3431,-1.3364
-0.11662,1.4669,-1.3188
-0.12631,1.5888,-1.2958
-0.13582,1.7084,-1.2677
-0.14509,1.8251,-1.2344
-0.1541,1.9384,-1.1961
-0.16282,2.048,-1.1531
-0.17119,2.1533,-1.1054
-0.17919,2.254,-1.0532
-0.18679,2.3496,-0.99685
-0.19396,2.4398,-0.93645
-0.20067,2.5241,-0.87227
-0.20689,2.6023,-0.80459
-0.21259,2.6741,-0.73366
-0.21776,2.7391,-0.65978
-0.22236,2.797,-0.58324
-0.2264,2.8478,-0.50435
-0.22984,2.891,-0.42344
-0.23267,2.9267,-0.34081
-0.23489,2.9545,-0.25682
-0.23647,2.9745,-0.17179
-0.23743,2.9866,-0.086067
-0.23775,2.9906,-3.3237e-16
-0.42694,2.9695,0
-0.42637,2.9655,0.083068
-0.42465,2.9535,0.1658
-0.4218,2.9337,0.24787
-0.41782,2.906,0.32893
-0.41273,2.8706,0.40868
-0.40656,2.8277,0.48677
-0.39931,2.7773,0.56291
-0.39104,2.7197,0.63678
-0.38176,2.6552,0.70809
-0.37152,2.584,0.77654
-0.36035,2.5063,0.84187
-0.34831,2.4226,0.90381
-0.33544,2.333,0.96211
-0.32179,2.2381,1.0165
-0.30742,2.1381,1.0669
-0.29238,2.0335,1.1129
-0.27674,1.9247,1.1545
-0.26055,1.8122,1.1914
-0.2439,1.6963,1.2235
-0.22683,1.5776,1.2507
-0.20942,1.4565,1.2728
-0.19174,1.3336,1.2898
-0.17386,1.2092,1.3017
-0.15586,1.084,1.3082
-0.1378,0.95841,1.3096
-0.11976,0.83293,1.3056
-0.10181,0.70809,1.2964
-0.084021,0.58438,1.282
-0.066468,0.4623,1.2624
-0.049222,0.34234,1.2377
-0.03235,0.225,1.208
-0.01592,0.11073,1.1735
-6.32e-17,4.3957e-16,1.1343
0.015347,-0.10674,1.0904
0.03006,-0.20907,1.0422
0.044078,-0.30657,0.98982
0.057346,-0.39885,0.93343
0.06981,-0.48554,0.87328
0.081419,-0.56628,0.80962
0.092128,-0.64076,0.74269
0.10189,-0.70868,0.67277
0.11067,-0.76976,0.60015
0.11844,-0.82375,0.52511
0.12515,-0.87043,0.44795
0.13079,-0.90963,0.36899
0.13532,-0.94118,0.28855
0.13874,-0.96495,0.20694
0.14103,-0.98086,0.1245
0.14217,-0.98882,0.041555
0.14217,-0.98882,-0.041555
0.14103,-0.98086,-0.1245
0.13874,-0.96495,-0.20694
0.13532,-0.94118,-0.28855
0.13079,-0.90963,-0.36899
0.12515,-0.87043,-0.44795
0.11844,-0.82375,-0.52511
0.11067,-0.76976,-0.60015
0.10189,-0.70868,-0.67277
0.092128,-0.64076,-0.74269
0.081419,-0.56628,-0.80962
0.06981,-0.48554,-0.87328
0.057346,-0.39885,-0.93343
0.044078,-0.30657,-0.98982
0.03006,-0.20907,-1.0422
0.015347,-0.10674,-1.0904
1.264e-16,-8.7914e-16,-1.1343
-0.01592,0.11073,-1.1735
-0.03235,0.225,-1.208
-0.049222,0.34234,-1.2377
-0.066468,0.4623,-1.2624
-0.084021,0.58438,-1.282
-0.10181,0.70809,-1.2964
-0.11976,0.83293,-1.3056
-0.1378,0.95841,-1.3096
-0.15586,1.084,-1.3082
-0.17386,1.2092,-1.3017
-0.19174,1.3336,-1.2898
-0.20942,1.4565,-1.2728
-0.22683,1.5776,-1.2507
-0.2439,1.6963,-1.2235
-0.26055,1.8122,-1.1914
-0.27674,1.9247,-1.1545
-0.29238,2.0335,-1.1129
-0.30742,2.1381,-1.0669
-0.32179,2.2381,-1.0165
-0.33544,2.333,-0.96211
-0.34831,2.4226,-0.90381
-0.36035,2.5063,-0.84187
-0.37152,2.584,-0.77654
-0.38176,2.6552,-0.70809
-0.39104,2.7197,-0.63678
-0.39931,2.7773,-0.56291
-0.40656,2.8277,-0.48677
-0.41273,2.8706,-0.40868
-0.41782,2.906,-0.32893
-0.4218,2.9337,-0.24787
-0.42465,2.9535,-0.1658
-0.42637,2.9655,-0.083068
-0.42694,2.9695,-3.2079e-16
-0.61442,2.9364,0
-0.6136,2.9325,0.079984
-0.61112,2.9207,0.15965
-0.60702,2.901,0.23867
-0.60129,2.8737,0.31672
-0.59397,2.8387,0.39351
-0.58508,2.7962,0.46871
-0.57466,2.7464,0.54202
-0.56275,2.6895,0.61315
-0.5494,2.6256,0.68181
-0.53466,2.5552,0.74772
-0.51859,2.4784,0.81062
-0.50126,2.3956,0.87026
-0.48273,2.3071,0.9264
-0.46309,2.2132,0.9788
-0.44241,2.1143,1.0273
-0.42077,2.0109,1.0716
-0.39826,1.9033,1.1116
-0.37497,1.792,1.1471
-0.35099,1.6774,1.1781
-0.32643,1.5601,1.2042
-0.30138,1.4403,1.2256
-0.27594,1.3187,1.2419
-0.25021,1.1958,1.2533
-0.2243,1.0719,1.2597
-0.19831,0.94774,1.2609
-0.17234,0.82366,1.2571
-0.14651,0.70021,1.2483
-0.12092,0.57787,1.2344
-0.095655,0.45715,1.2155
-0.070835,0.33853,1.1917
-0.046555,0.22249,1.1632
-0.022911,0.1095,1.1299
-9.0952e-17,4.3468e-16,1.0921
0.022086,-0.10555,1.05
0.043259,-0.20674,1.0035
0.063433,-0.30316,0.95308
0.082527,-0.39441,0.89878
0.10046,-0.48013,0.84087
0.11717,-0.55998,0.77956
0.13258,-0.63363,0.71512
0.14663,-0.70079,0.6478
0.15927,-0.76119,0.57787
0.17044,-0.81458,0.50562
0.1801,-0.86074,0.43132
0.18821,-0.89951,0.35529
0.19474,-0.9307,0.27783
0.19966,-0.95421,0.19926
0.20295,-0.96994,0.11988
0.2046,-0.97782,0.040012
0.2046,-0.97782,-0.040012
0.20295,-0.96994,-0.11988
0.19966,-0.95421,-0.19926
0.19474,-0.9307,-0.27783
0.18821,-0.89951,-0.35529
0.1801,-0.86074,-0.43132
0.17044,-0.81458,-0.50562
0.15927,-0.76119,-0.57787
0.14663,-0.70079,-0.6478
0.13258,-0.63363,-0.71512
0.11717,-0.55998,-0.77956
0.10046,-0.48013,-0.84087
0.082527,-0.39441,-0.89878
0.063433,-0.30316,-0.95308
0.043259,-0.20674,-1.0035
0.022086,-0.10555,-1.05
1.819e-16,-8.6935e-16,-1.0921
-0.022911,0.1095,-1.1299
-0.046555,0.22249,-1.1632
-0.070835,0.33853,-1.1917
-0.095655,0.45715,-1.2155
-0.12092,0.57787,-1.2344
-0.14651,0.70021,-1.2483
-0.17234,0.82366,-1.2571
-0.19831,0.94774,-1.2609
-0.2243,1.0719,-1.2597
-0.25021,1.1958,-1.2533
-0.27594,1.3187,-1.2419
-0.30138,1.4403,-1.2256
-0.32643,1.5601,-1.2042
-0.35099,1.6774,-1.1781
-0.37497,1.792,-1.1471
-0.39826,1.9033,-1.1116
-0.42077,2.0109,-1.0716
-0.44241,2.1143,-1.0273
-0.46309,2.2132,-0.9788
-0.48273,2.3071,-0.9264
-0.50126,2.3956,-0.87026
-0.51859,2.4784,-0.81062
-0.53466,2.5552,-0.74772
-0.5494,2.6256,-0.68181
-0.56275,2.6895,-0.61315
-0.57466,2.7464,-0.54202
-0.58508,2.7962,-0.46871
-0.59397,2.8387,-0.39351
-0.60129,2.8737,-0.31672
-0.60702,2.901,-0.23867
-0.61112,2.9207,-0.15965
-0.6136,2.9325,-0.079984
-0.61442,2.9364,-3.0888e-16
-0.79942,2.8915,0
-0.79835,2.8876,0.07682
-0.79513,2.876,0.15333
-0.78979,2.8567,0.22922
-0.78234,2.8297,0.3042
-0.77281,2.7953,0.37794
-0.76125,2.7534,0.45016
-0.74769,2.7044,0.52058
-0.73219,2.6483,0.58889
-0.71482,2.5855,0.65483
-0.69564,2.5161,0.71814
-0.67474,2.4405,0.77856
-0.65219,2.359,0.83584
-0.62808,2.2718,0.88975
-0.60253,2.1793,0.94008
-0.57561,2.082,0.98663
-0.54746,1.9802,1.0292
-0.51817,1.8742,1.0676
-0.48787,1.7646,1.1018
-0.45668,1.6518,1.1315
-0.42472,1.5362,1.1566
-0.39212,1.4183,1.1771
-0.35902,1.2986,1.1928
-0.32554,1.1775,1.2038
-0.29183,1.0556,1.2098
-0.25802,0.93326,1.2111
-0.22424,0.81107,1.2074
-0.19063,0.6895,1.1989
-0.15732,0.56904,1.1855
-0.12446,0.45016,1.1674
-0.092164,0.33336,1.1446
-0.060572,0.21909,1.1172
-0.02981,0.10782,1.0852
-1.1834e-16,4.2803e-16,1.0489
0.028737,-0.10394,1.0084
0.056284,-0.20358,0.96384
0.082533,-0.29852,0.91538
0.10738,-0.38838,0.86323
0.13071,-0.47279,0.8076
0.15245,-0.55142,0.74873
0.1725,-0.62395,0.68683
0.19079,-0.69008,0.62218
0.20723,-0.74955,0.55501
0.22176,-0.80213,0.48561
0.23433,-0.84759,0.41426
0.24489,-0.88576,0.34124
0.25338,-0.91648,0.26684
0.25978,-0.93963,0.19137
0.26406,-0.95511,0.11513
0.26621,-0.96287,0.038429
0.26621,-0.96287,-0.038429
0.26406,-0.95511,-0.11513
0.25978,-0.93963,-0.19137
0.25338,-0.91648,-0.26684
0.24489,-0.88576,-0.34124
0.23433,-0.84759,-0.41426
0.22176,-0.80213,-0.48561
0.20723,-0.74955,-0.55501
0.19079,-0.69008,-0.62218
0.1725,-0.62395,-0.68683
0.15245,-0.55142,-0.74873
0.13071,-0.47279,-0.8076
0.10738,-0.38838,-0.86323
0.082533,-0.29852,-0.91538
0.056284,-0.20358,-0.96384
0.028737,-0.10394,-1.0084
2.3668e-16,-8.5606e-16,-1.0489
-0.02981,0.10782,-1.0852
-0.060572,0.21909,-1.1172
-0.092164,0.33336,-1.1446
-0.12446,0.45016,-1.1674
-0.15732,0.56904,-1.1855
-0.19063,0.6895,-1.1989
-0.22424,0.81107,-1.2074
-0.25802,0.93326,-1.2111
-0.29183,1.0556,-1.2098
-0.32554,1.1775,-1.2038
-0.35902,1.2986,-1.1928
-0.39212,1.4183,-1.1771
-0.42472,1.5362,-1.1566
-0.45668,1.6518,-1.1315
-0.48787,1.7646,-1.1018
-0.51817,1.8742,-1.0676
-0.54746,1.9802,-1.0292
-0.57561,2.082,-0.98663
-0.60253,2.1793,-0.94008
-0.62808,2.2718,-0.88975
-0.65219,2.359,-0.83584
-0.67474,2.4405,-0.77856
-0.69564,2.5161,-0.71814
-0.71482,2.5855,-0.65483
-0.73219,2.6483,-0.58889
-0.74769,2.7044,-0.52058
-0.76125,2.7534,-0.45016
-0.77281,2.7953,-0.37794
-0.78234,2.8297,-0.3042
-0.78979,2.8567,-0.22922
-0.79513,2.876,-0.15333
-0.79835,2.8876,-0.07682
-0.79942,2.8915,-2.9666e-16
-0.9812,2.835,0
-0.97989,2.8312,0.073579
-0.97594,2.8198,0.14686
-0.96938,2.8008,0.21955
-0.96024,2.7744,0.29136
-0.94854,2.7406,0.36199
-0.93435,2.6996,0.43117
-0.9177,2.6515,0.49861
-0.89868,2.5966,0.56404
-0.87736,2.535,0.6272
-0.85382,2.467,0.68784
-0.82817,2.3928,0.74571
-0.80049,2.3129,0.80057
-0.77091,2.2274,0.85221
-0.73954,2.1367,0.90042
-0.7065,2.0413,0.945
-0.67195,1.9415,0.98578
-0.636,1.8376,1.0226
-0.59881,1.7301,1.0553
-0.56052,1.6195,1.0837
-0.52129,1.5062,1.1078
-0.48129,1.3906,1.1274
-0.44066,1.2732,1.1425
-0.39957,1.1545,1.153
-0.35819,1.0349,1.1588
-0.31669,0.91501,1.16
-0.27523,0.79522,1.1565
-0.23397,0.67603,1.1483
-0.1931,0.55792,1.1355
-0.15276,0.44136,1.1182
-0.11312,0.32684,1.0963
-0.074346,0.21481,1.07
-0.036588,0.10571,1.0395
-1.4525e-16,4.1966e-16,1.0047
0.035271,-0.10191,0.96588
0.069083,-0.1996,0.92317
0.1013,-0.29269,0.87676
0.13179,-0.38079,0.82681
0.16044,-0.46355,0.77353
0.18712,-0.54064,0.71713
0.21173,-0.61175,0.65785
0.23417,-0.67659,0.59592
0.25435,-0.7349,0.53159
0.27219,-0.78645,0.46513
0.28762,-0.83102,0.39678
0.30057,-0.86844,0.32684
0.311,-0.89856,0.25559
0.31885,-0.92126,0.1833
0.32411,-0.93644,0.11028
0.32674,-0.94405,0.036808
0.32674,-0.94405,-0.036808
0.32411,-0.93644,-0.11028
0.31885,-0.92126,-0.1833
0.311,-0.89856,-0.25559
0.30057,-0.86844,-0.32684
0.28762,-0.83102,-0.39678
0.27219,-0.78645,-0.46513
0.25435,-0.7349,-0.53159
0.23417,-0.67659,-0.59592
0.21173,-0.61175,-0.65785
0.18712,-0.54064,-0.71713
0.16044,-0.46355,-0.77353
0.13179,-0.38079,-0.82681
0.1013,-0.29269,-0.87676
0.069083,-0.1996,-0.92317
0.035271,-0.10191,-0.96588
2.9049e-16,-8.3933e-16,-1.0047
-0.036588,0.10571,-1.0395
-0.074346,0.21481,-1.07
-0.11312,0.32684,-1.0963
-0.15276,0.44136,-1.1182
-0.1931,0.55792,-1.1355
-0.23397,0.67603,-1.1483
-0.27523,0.79522,-1.1565
-0.31669,0.91501,-1.16
-0.35819,1.0349,-1.1588
-0.39957,1.1545,-1.153
-0.44066,1.2732,-1.1425
-0.48129,1.3906,-1.1274
-0.52129,1.5062,-1.1078
-0.56052,1.6195,-1.0837
-0.59881,1.7301,-1.0553
-0.636,1.8376,-1.0226
-0.67195,1.9415,-0.98578
-0.7065,2.0413,-0.945
-0.73954,2.1367,-0.90042
-0.77091,2.2274,-0.85221
-0.80049,2.3129,-0.80057
-0.82817,2.3928,-0.74571
-0.85382,2.467,-0.68784
-0.87736,2.535,-0.6272
-0.89868,2.5966,-0.56404
-0.9177,2.6515,-0.49861
-0.93435,2.6996,-0.43117
-0.94854,2.7406,-0.36199
-0.96024,2.7744,-0.29136
-0.96938,2.8008,-0.21955
-0.97594,2.8198,-0.14686
-0.97989,2.8312,-0.073579
-0.9812,2.835,-2.8415e-16
-1.159,2.7671,0
-1.1575,2.7633,0.070264
-1.1528,2.7522,0.14024
-1.1451,2.7337,0.20966
-1.1343,2.7079,0.27823
-1.1205,2.675,0.34568
-1.1037,2.6349,0.41174
-1.084,2.588,0.47614
-1.0616,2.5344,0.53863
-1.0364,2.4742,0.59894
-1.0086,2.4078,0.65685
-0.97826,2.3355,0.71211
-0.94557,2.2574,0.7645
-0.91062,2.174,0.81381
-0.87357,2.0855,0.85985
-0.83455,1.9924,0.90242
-0.79373,1.8949,0.94136
-0.75126,1.7936,0.97651
-0.70733,1.6887,1.0077
-0.66211,1.5807,1.0349
-0.61577,1.4701,1.0579
-0.56851,1.3573,1.0766
-0.52052,1.2427,1.091
-0.47199,1.1268,1.101
-0.42311,1.0101,1.1066
-0.37409,0.89309,1.1077
-0.32511,0.77616,1.1044
-0.27638,0.65982,1.0966
-0.22809,0.54455,1.0844
-0.18044,0.43079,1.0678
-0.13362,0.31901,1.0469
-0.08782,0.20966,1.0218
-0.043219,0.10318,0.99262
-1.7157e-16,4.0961e-16,0.95942
0.041664,-0.099467,0.92235
0.081604,-0.19482,0.88158
0.11966,-0.28567,0.83725
0.15568,-0.37166,0.78955
0.18951,-0.45244,0.73867
0.22103,-0.52768,0.68482
0.2501,-0.59709,0.62821
0.27661,-0.66038,0.56907
0.30045,-0.71729,0.50764
0.32152,-0.7676,0.44417
0.33975,-0.8111,0.3789
0.35505,-0.84763,0.31211
0.36736,-0.87703,0.24407
0.37664,-0.89918,0.17504
0.38285,-0.914,0.10531
0.38596,-0.92143,0.035149
0.38596,-0.92143,-0.035149
0.38285,-0.914,-0.10531
0.37664,-0.89918,-0.17504
0.36736,-0.87703,-0.24407
0.35505,-0.84763,-0.31211
0.33975,-0.8111,-0.3789
0.32152,-0.7676,-0.44417
0.30045,-0.71729,-0.50764
0.27661,-0.66038,-0.56907
0.2501,-0.59709,-0.62821
0.22103,-0.52768,-0.68482
0.18951,-0.45244,-0.73867
0.15568,-0.37166,-0.78955
0.11966,-0.28567,-0.83725
0.081604,-0.19482,-0.88158
0.041664,-0.099467,-0.92235
3.4314e-16,-8.1922e-16,-0.95942
-0.043219,0.10318,-0.99262
-0.08782,0.20966,-1.0218
-0.13362,0.31901,-1.0469
-0.18044,0.43079,-1.0678
-0.22809,0.54455,-1.0844
-0.27638,0.65982,-1.0966
-0.32511,0.77616,-1.1044
-0.37409,0.89309,-1.1077
-0.42311,1.0101,-1.1066
-0.47199,1.1268,-1.101
-0.52052,1.2427,-1.091
-0.56851,1.3573,-1.0766
-0.61577,1.4701,-1.0579
-0.66211,1.5807,-1.0349
-0.70733,1.6887,-1.0077
-0.75126,1.7936,-0.97651
-0.79373,1.8949,-0.94136
-0.83455,1.9924,-0.90242
-0.87357,2.0855,-0.85985
-0.91062,2.174,-0.81381
-0.94557,2.2574,-0.7645
-0.97826,2.3355,-0.71211
-1.0086,2.4078,-0.65685
-1.0364,2.4742,-0.59894
-1.0616,2.5344,-0.53863
-1.084,2.588,-0.47614
-1.1037,2.6349,-0.41174
-1.1205,2.675,-0.34568
-1.1343,2.7079,-0.27823
-1.1451,2.7337,-0.20966
-1.1528,2.7522,-0.14024
-1.1575,2.7633,-0.070264
-1.159,2.7671,-2.7134e-16
-1.3322,2.688,0
-1.3304,2.6844,0.066877
-1.3251,2.6736,0.13349
-1.3162,2.6556,0.19956
-1.3037,2.6305,0.26482
-1.2879,2.5985,0.32902
-1.2686,2.5596,0.3919
-1.246,2.514,0.4532
-1.2202,2.4619,0.51267
-1.1912,2.4035,0.57008
-1.1593,2.339,0.62519
-1.1244,2.2687,0.67779
-1.0868,2.1929,0.72765
-1.0467,2.1119,0.77459
-1.0041,2.0259,0.81841
-0.95923,1.9354,0.85893
-0.91231,1.8408,0.89599
-0.86351,1.7423,0.92945
-0.81301,1.6404,0.95916
-0.76103,1.5355,0.98501
-0.70777,1.4281,1.0069
-0.65345,1.3185,1.0247
-0.59829,1.2072,1.0384
-0.54251,1.0946,1.048
-0.48633,0.98126,1.0533
-0.42998,0.86756,1.0543
-0.37368,0.75398,1.0511
-0.31767,0.64097,1.0437
-0.26217,0.52898,1.0321
-0.2074,0.41848,1.0163
-0.15359,0.30989,0.99646
-0.10094,0.20367,0.97258
-0.049676,0.10023,0.94478
-1.9721e-16,3.979e-16,0.91318
0.047888,-0.096624,0.8779
0.093795,-0.18925,0.83909
0.13754,-0.27751,0.7969
0.17894,-0.36104,0.7515
0.21783,-0.43951,0.70308
0.25405,-0.5126,0.65182
0.28747,-0.58002,0.59794
0.31794,-0.6415,0.54165
0.34534,-0.69679,0.48318
0.36956,-0.74566,0.42276
0.39051,-0.78792,0.36064
0.40809,-0.82341,0.29707
0.42224,-0.85196,0.23231
0.43291,-0.87348,0.1666
0.44005,-0.88788,0.10023
0.44362,-0.89509,0.033456
0.44362,-0.89509,-0.033456
0.44005,-0.88788,-0.10023
0.43291,-0.87348,-0.1666
0.42224,-0.85196,-0.23231
0.40809,-0.82341,-0.29707
0.39051,-0.78792,-0.36064
0.36956,-0.74566,-0.42276
0.34534,-0.69679,-0.48318
0.31794,-0.6415,-0.54165
0.28747,-0.58002,-0.59794
0.25405,-0.5126,-0.65182
0.21783,-0.43951,-0.70308
0.17894,-0.36104,-0.7515
0.13754,-0.27751,-0.7969
0.093795,-0.18925,-0.83909
0.047888,-0.096624,-0.8779
3.9441e-16,-7.958e-16,-0.91318
-0.049676,0.10023,-0.94478
-0.10094,0.20367,-0.97258
-0.15359,0.30989,-0.99646
-0.2074,0.41848,-1.0163
-0.26217,0.52898,-1.0321
-0.31767,0.64097,-1.0437
-0.37368,0.75398,-1.0511
-0.42998,0.86756,-1.0543
-0.48633,0.98126,-1.0533
-0.54251,1.0946,-1.048
-0.59829,1.2072,-1.0384
-0.65345,1.3185,-1.0247
-0.70777,1.4281,-1.0069
-0.76103,1.5355,-0.98501
-0.81301,1.6404,-0.95916
-0.86351,1.7423,-0.92945
-0.91231,1.8408,-0.89599
-0.95923,1.9354,-0.85893
-1.0041,2.0259,-0.81841
-1.0467,2.1119,-0.77459
-1.0868,2.1929,-0.72765
-1.1244,2.2687,-0.67779
-1.1593,2.339,-0.62519
-1.1912,2.4035,-0.57008
-1.2202,2.4619,-0.51267
-1.246,2.514,-0.4532
-1.2686,2.5596,-0.3919
-1.2879,2.5985,-0.32902
-1.3037,2.6305,-0.26482
-1.3162,2.6556,-0.19956
-1.3251,2.6736,-0.13349
-1.3304,2.6844,-0.066877
-1.3322,2.688,-2.5827e-16
-1.5,2.5981,0
-1.498,2.5946,0.063424
-1.492,2.5841,0.12659
-1.4819,2.5668,0.18925
-1.4679,2.5426,0.25115
-1.4501,2.5116,0.31203
-1.4284,2.474,0.37166
-1.4029,2.4299,0.42979
-1.3738,2.3796,0.4862
-1.3413,2.3231,0.54064
-1.3053,2.2608,0.59291
-1.266,2.1929,0.64279
-1.2237,2.1196,0.69008
-1.1785,2.0412,0.73459
-1.1306,1.9582,0.77615
-1.0801,1.8707,0.81458
-1.0272,1.7792,0.84973
-0.97227,1.684,0.88145
-0.91542,1.5855,0.90963
-0.85689,1.4842,0.93415
-0.79692,1.3803,0.9549
-0.73576,1.2744,0.97181
-0.67365,1.1668,0.98481
-0.61084,1.058,0.99384
-0.54758,0.94844,0.99887
-0.48413,0.83854,0.99987
-0.42075,0.72876,0.99685
-0.35769,0.61953,0.98982
-0.29519,0.51129,0.9788
-0.23353,0.40448,0.96384
-0.17293,0.29953,0.945
-0.11365,0.19686,0.92235
-0.055933,0.096879,0.89599
-2.2204e-16,3.8459e-16,0.86603
0.05392,-0.093392,0.83257
0.10561,-0.18292,0.79576
0.15486,-0.26823,0.75575
0.20147,-0.34896,0.71269
0.24526,-0.42481,0.66677
0.28605,-0.49546,0.61816
0.32368,-0.56062,0.56706
0.35798,-0.62005,0.51368
0.38884,-0.67348,0.45823
0.41611,-0.72072,0.40093
0.43969,-0.76157,0.34202
0.45949,-0.79587,0.28173
0.47543,-0.82347,0.22031
0.48744,-0.84427,0.158
0.49547,-0.85818,0.095056
0.4995,-0.86515,0.031728
0.4995,-0.86515,-0.031728
0.49547,-0.85818,-0.095056
0.48744,-0.84427,-0.158
0.47543,-0.82347,-0.22031
0.45949,-0.79587,-0.28173
0.43969,-0.76157,-0.34202
0.41611,-0.72072,-0.40093
0.38884,-0.67348,-0.45823
0.35798,-0.62005,-0.51368
0.32368,-0.56062,-0.56706
0.28605,-0.49546,-0.61816
0.24526,-0.42481,-0.66677
0.20147,-0.34896,-0.71269
0.15486,-0.26823,-0.75575
0.10561,-0.18292,-0.79576
0.05392,-0.093392,-0.83257
4.4409e-16,-7.6919e-16,-0.86603
-0.055933,0.096879,-0.89599
-0.11365,0.19686,-0.92235
-0.17293,0.29953,-0.945
-0.23353,0.40448,-0.96384
-0.29519,0.51129,-0.9788
-0.35769,0.61953,-0.98982
-0.42075,0.72876,-0.99685
-0.48413,0.83854,-0.99987
-0.54758,0.94844,-0.99887
-0.61084,1.058,-0.99384
-0.67365,1.1668,-0.98481
-0.73576,1.2744,-0.97181
-0.79692,1.3803,-0.9549
-0.85689,1.4842,-0.93415
-0.91542,1.5855,-0.90963
-0.97227,1.684,-0.88145
-1.0272,1.7792,-0.84973
-1.0801,1.8707,-0.81458
-1.1306,1.9582,-0.77615
-1.1785,2.0412,-0.73459
-1.2237,2.1196,-0.69008
-1.266,2.1929,-0.64279
-1.3053,2.2608,-0.59291
-1.3413,2.3231,-0.54064
-1.3738,2.3796,-0.4862
-1.4029,2.4299,-0.42979
-1.4284,2.474,-0.37166
-1.4501,2.5116,-0.31203
-1.4679,2.5426,-0.25115
-1.4819,2.5668,-0.18925
-1.492,2.5841,-0.12659
-1.498,2.5946,-0.063424
-1.5,2.5981,-2.4493e-16
-1.6618,2.4977,0
-1.6595,2.4944,0.059907
-1.6528,2.4843,0.11957
-1.6417,2.4676,0.17876
-1.6263,2.4443,0.23722
-1.6064,2.4146,0.29473
-1.5824,2.3784,0.35105
-1.5542,2.3361,0.40596
-1.522,2.2877,0.45923
-1.4859,2.2334,0.51066
-1.446,2.1735,0.56003
-1.4026,2.1081,0.60714
-1.3557,2.0377,0.65181
-1.3056,1.9624,0.69385
-1.2525,1.8825,0.7331
-1.1965,1.7984,0.7694
-1.138,1.7105,0.8026
-1.0771,1.619,0.83257
-1.0141,1.5243,0.85919
-0.94929,1.4268,0.88234
-0.88286,1.327,0.90195
-0.8151,1.2251,0.91792
-0.74629,1.1217,0.93019
-0.67671,1.0171,0.93872
-0.60663,0.9118,0.94347
-0.53634,0.80615,0.94442
-0.46612,0.70061,0.94157
-0.39626,0.5956,0.93493
-0.32703,0.49154,0.92452
-0.25871,0.38885,0.91039
-0.19158,0.28796,0.89259
-0.12591,0.18925,0.8712
-0.061965,0.093137,0.8463
-2.4599e-16,3.6974e-16,0.818
0.059735,-0.089784,0.7864
0.117,-0.17585,0.75163
0.17156,-0.25786,0.71384
0.2232,-0.33548,0.67317
0.27171,-0.4084,0.62979
0.3169,-0.47632,0.58388
0.35858,-0.53897,0.53561
0.39659,-0.59609,0.48519
0.43077,-0.64747,0.43281
0.46098,-0.69288,0.3787
0.48711,-0.73215,0.32305
0.50904,-0.76512,0.26611
0.5267,-0.79166,0.20809
0.54,-0.81165,0.14924
0.5489,-0.82503,0.089784
0.55336,-0.83173,0.029968
0.55336,-0.83173,-0.029968
0.5489,-0.82503,-0.089784
0.54,-0.81165,-0.14924
0.5267,-0.79166,-0.20809
0.50904,-0.76512,-0.26611
0.48711,-0.73215,-0.32305
0.46098,-0.69288,-0.3787
0.43077,-0.64747,-0.43281
0.39659,-0.59609,-0.48519
0.35858,-0.53897,-0.53561
0.3169,-0.47632,-0.58388
0.27171,-0.4084,-0.62979
0.2232,-0.33548,-0.67317
0.17156,-0.25786,-0.71384
0.117,-0.17585,-0.75163
0.059735,-0.089784,-0.7864
4.9198e-16,-7.3947e-16,-0.818
-0.061965,0.093137,-0.8463
-0.12591,0.18925,-0.8712
-0.19158,0.28796,-0.89259
-0.25871,0.38885,-0.91039
-0.32703,0.49154,-0.92452
-0.39626,0.5956,-0.93493
-0.46612,0.70061,-0.94157
-0.53634,0.80615,-0.94442
-0.60663,0.9118,-0.94347
-0.67671,1.0171,-0.93872
-0.74629,1.1217,-0.93019
-0.8151,1.2251,-0.91792
-0.88286,1.327,-0.90195
-0.94929,1.4268,-0.88234
-1.0141,1.5243,-0.85919
-1.0771,1.619,-0.83257
-1.138,1.7105,-0.8026
-1.1965,1.7984,-0.7694
-1.2525,1.8825,-0.7331
-1.3056,1.9624,-0.69385
-1.3557,2.0377,-0.65181
-1.4026,2.1081,-0.60714
-1.446,2.1735,-0.56003
-1.4859,2.2334,-0.51066
-1.522,2.2877,-0.45923
-1.5542,2.3361,-0.40596
-1.5824,2.3784,-0.35105
-1.6064,2.4146,-0.29473
-1.6263,2.4443,-0.23722
-1.6417,2.4676,-0.17876
-1.6528,2.4843,-0.11957
-1.6595,2.4944,-0.059907
-1.6618,2.4977,-2.3135e-16
-1.8168,2.3873,0
